context_small,context_large,word,prev,prev_fav,fol,fol_fav,frequency,freq_log_ppm,count,frequency_ppm,hapax,stress,fav_num
ja. PARM.--mas desta flaca p, flaca vieja. PARM.--mas desta flaca puta vieja. CEL.--putos di,flaca,a,yes,a,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,0
" avnque a vn fin soy llamada, ","ucha; que, avnque a vn fin soy llamada, a otro so venida: e mague",llamada,y,no,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,4
" avnque a vn fin soy llamada, ","ucha; que, avnque a vn fin soy llamada, a otro so venida: e mague",llamada,y,no,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,0
a tal copia de oro e plata q,o encerrada tal copia de oro e plata que basta mas que la renta,plata,e,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,2
"i, e con mi promessa lleuo d","elo prometi, e con mi promessa lleuo descanso: e la fe es de gu",lleuo,a,yes,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,6
"i, e con mi promessa lleuo d","elo prometi, e con mi promessa lleuo descanso: e la fe es de gu",lleuo,a,yes,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,0
: hasta agora que ha plazido a,e quantias: hasta agora que ha plazido aquel que todos los cuydad,plazido,a,yes,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,3
manjares. e nunca la llaga v,on de los manjares. e nunca la llaga viene a cicatrizar: en la ,llaga,a,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
manjares. e nunca la llaga v,on de los manjares. e nunca la llaga viene a cicatrizar: en la ,llaga,a,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
an. ni conualesce la planta q,s se tientan. ni conualesce la planta que muchas vezes es traspu,planta,a,yes,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,1
"n prouechosa, que en llegando a","ay cosa tan prouechosa, que en llegando aproueche: por tanto, mi h",llegando,n,no,e,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
stancia. no viuas en flores. , ellos constancia. no viuas en flores. dexa los vanos prometimie,flores,n,no,o,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,0
stancia. no viuas en flores. , ellos constancia. no viuas en flores. dexa los vanos prometimie,flores,n,no,o,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,1
 para todo linaje de plazer: ,dispuestos para todo linaje de plazer: en que mas los mozos que ,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
 para todo linaje de plazer: ,dispuestos para todo linaje de plazer: en que mas los mozos que ,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
as voluntades de los flacos: , e tomar las voluntades de los flacos: e con poluos de sabroso a,flacos,s,no,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,0
as voluntades de los flacos: , e tomar las voluntades de los flacos: e con poluos de sabroso a,flacos,s,no,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,1
E los ancianos somos llamados p,s viejos. E los ancianos somos llamados padres. E los buenos padre,llamados,s,no,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
 fijos de dios seran llamados. ,ficos: que fijos de dios seran llamados. Amor no se deue rehuyr: c,llamados,n,no,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
gun el deseo de como llego v,"auilla, segun el deseo de como llego viuo: recibe la dadiua pob",llego,o,yes,e,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,4
na luz nunca te hara claro s,que la agena luz nunca te hara claro si la propia no tienes. E ,claro,a,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,9
na luz nunca te hara claro s,que la agena luz nunca te hara claro si la propia no tienes. E ,claro,a,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,0
 no te estimes en la claridad d," por tanto no te estimes en la claridad de tu padre, que tan magni",claridad,a,yes,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,4
 no te estimes en la claridad d," por tanto no te estimes en la claridad de tu padre, que tan magni",claridad,a,yes,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,0
to: pues el comienzo lleuo b,n por cierto: pues el comienzo lleuo bueno: el fin sera muy mej,lleuo,o,yes,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,6
to: pues el comienzo lleuo b,n por cierto: pues el comienzo lleuo bueno: el fin sera muy mej,lleuo,o,yes,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,0
ana quien te allegue plazeres: ,o te acompana quien te allegue plazeres: diga donayres: tanga canc,plazeres,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
ana quien te allegue plazeres: ,o te acompana quien te allegue plazeres: diga donayres: tanga canc,plazeres,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
s que aliuia la pena llorar l,"e, no sabes que aliuia la pena llorar la causa? quanto es dulce ",llorar,a,yes,o,yes,306.98612715073017,5.726802558132065,21,306.98612715073017,no,stressed,13
s que aliuia la pena llorar l,"e, no sabes que aliuia la pena llorar la causa? quanto es dulce ",llorar,a,yes,o,yes,306.98612715073017,5.726802558132065,21,306.98612715073017,no,stressed,0
 sientes mi soledad: llama a,"pues tanto sientes mi soledad: llama a Parmeno, quedara comigo:",llama,:,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
 sientes mi soledad: llama a,"pues tanto sientes mi soledad: llama a Parmeno, quedara comigo:",llama,:,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
cinco. PARM.--ya las lloras: ,ue a otra cinco. PARM.--ya las lloras: duelos tenemos: en casa s,lloras,s,no,o,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
cinco. PARM.--ya las lloras: ,ue a otra cinco. PARM.--ya las lloras: duelos tenemos: en casa s,lloras,s,no,o,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,2
ias aquella ardiente llaga q,gua rociarias aquella ardiente llaga que la cruel frecha de Cup,llaga,e,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
ias aquella ardiente llaga q,gua rociarias aquella ardiente llaga que la cruel frecha de Cup,llaga,e,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
e que esta mi pena e flutuoso d,. pues sabe que esta mi pena e flutuoso dolor no se rige por razon,flutuoso,e,yes,u,no,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
"anado. PARM.--senor, flaca e"," mal acompanado. PARM.--senor, flaca es la fidelidad que temor ",flaca,",",no,a,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,5
"anado. PARM.--senor, flaca e"," mal acompanado. PARM.--senor, flaca es la fidelidad que temor ",flaca,",",no,a,yes,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,0
 amor / encienden tu llama /, abiuan tu amor / encienden tu llama / anaden astillas: que ten,llama,u,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
 amor / encienden tu llama /, abiuan tu amor / encienden tu llama / anaden astillas: que ten,llama,u,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
pues a los traydores llaman d,la gente. pues a los traydores llaman discretos / a los fieles n,llaman,s,no,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,9
pues a los traydores llaman d,la gente. pues a los traydores llaman discretos / a los fieles n,llaman,s,no,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
. SEMP.--Que espacio lleua l,NA. ELICIA. SEMP.--Que espacio lleua la baruuda: menos sosiego ,lleua,o,yes,e,yes,453.1699972225065,6.116267324893789,31,453.1699972225065,no,stressed,4
comportable: ninguna llaga t,"e: e faga comportable: ninguna llaga tanto se sintio, que por l",llaga,a,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
comportable: ninguna llaga t,"e: e faga comportable: ninguna llaga tanto se sintio, que por l",llaga,a,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
xase su tormento: ni plazer t,po no afloxase su tormento: ni plazer tan alegre fue que no le a,plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
xase su tormento: ni plazer t,po no afloxase su tormento: ni plazer tan alegre fue que no le a,plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
manana: la puente es lleuada: ,clipse ay manana: la puente es lleuada: aquel es ya obispo: a Ped,lleuada,s,no,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
cada vno a el con su pleyto: ,ssi verna cada vno a el con su pleyto: e a Celestina con sus amo,pleyto,u,no,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
cada vno a el con su pleyto: ,ssi verna cada vno a el con su pleyto: e a Celestina con sus amo,pleyto,u,no,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,2
os solazes: nuestros plazeres: ,mos nuestros solazes: nuestros plazeres: nuestros consejos e conci,plazeres,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
os solazes: nuestros plazeres: ,mos nuestros solazes: nuestros plazeres: nuestros consejos e conci,plazeres,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
o pensaua que no era llegada: ,ria. quando pensaua que no era llegada: era de buelta. Alla la co,llegada,a,yes,e,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,0
o pensaua que no era llegada: ,ria. quando pensaua que no era llegada: era de buelta. Alla la co,llegada,a,yes,e,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,2
mo sobre vna taza de plata s, vezes: como sobre vna taza de plata su palabra era prenda de o,plata,e,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,2
 tu amo quedasse sin pluma: , cargo que tu amo quedasse sin pluma: e nosotros sin quexa: per,pluma,n,no,u,no,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,0
 tu amo quedasse sin pluma: , cargo que tu amo quedasse sin pluma: e nosotros sin quexa: per,pluma,n,no,u,no,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,2
la moneda: e dure el pleyto l,andar. bulla moneda: e dure el pleyto lo que durare: todo lo pue,pleyto,l,no,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
la moneda: e dure el pleyto l,andar. bulla moneda: e dure el pleyto lo que durare: todo lo pue,pleyto,l,no,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,2
"s esta, si a dios ha plazido, ","ibea: no es esta, si a dios ha plazido, la primera a quien yo he ",plazido,a,yes,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,3
es salir el alma: su claridad l," quiereseles salir el alma: su claridad les escuresce el corazon.""",claridad,u,no,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,4
es salir el alma: su claridad l," quiereseles salir el alma: su claridad les escuresce el corazon.""",claridad,u,no,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,0
 ha de halagar. Aqui lleuo v,al cabo me ha de halagar. Aqui lleuo vn poco de hilado en esta ,lleuo,i,no,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,6
 ha de halagar. Aqui lleuo v,al cabo me ha de halagar. Aqui lleuo vn poco de hilado en esta ,lleuo,i,no,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,0
or lana e vengas sin pluma. ,"no vayas por lana e vengas sin pluma. CEL.--sin pluma, fijo? SE",pluma,n,no,u,no,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,0
or lana e vengas sin pluma. ,"no vayas por lana e vengas sin pluma. CEL.--sin pluma, fijo? SE",pluma,n,no,u,no,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,2
"CEL.--sin pluma, ","in pluma. CEL.--sin pluma, fijo? SEMP.--o emplumada,",pluma,n,no,u,no,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,0
"CEL.--sin pluma, ","in pluma. CEL.--sin pluma, fijo? SEMP.--o emplumada,",pluma,n,no,u,no,190.03903109330915,5.247229477870179,13,190.03903109330915,no,stressed,2
"a otra noche, quando llouia e","el campo la otra noche, quando llouia e hazia escuro: e abre el ",llouia,o,yes,o,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
"ina, tu mas conocida clientula: ","Yo, Celestina, tu mas conocida clientula: te conjuro por la virtud ",clientula,a,yes,i,no,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
ilado: donde creo te lleuo y,a con mi hilado: donde creo te lleuo ya embuelto. ARGUMENTO DEL,lleuo,e,yes,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,6
ilado: donde creo te lleuo y,a con mi hilado: donde creo te lleuo ya embuelto. ARGUMENTO DEL,lleuo,e,yes,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,0
"consigo misma, fasta llegar a","ino habla consigo misma, fasta llegar a la puerta de Pleberio, o",llegar,a,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
"consigo misma, fasta llegar a","ino habla consigo misma, fasta llegar a la puerta de Pleberio, o",llegar,a,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
Viene vn mensajero a llamar a, en casa. Viene vn mensajero a llamar a Alisa. vase. queda Celes,llamar,a,yes,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,6
Viene vn mensajero a llamar a, en casa. Viene vn mensajero a llamar a Alisa. vase. queda Celes,llamar,a,yes,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,0
e topado: a los tres llaman J,bres que he topado: a los tres llaman Juanes: y los dos son corn,llaman,s,no,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,9
e topado: a los tres llaman J,bres que he topado: a los tres llaman Juanes: y los dos son corn,llaman,s,no,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
os. e avn algunos la llaman l,. cura ninos. e avn algunos la llaman la vieja lapidaria. ALI.--,llaman,a,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,9
os. e avn algunos la llaman l,. cura ninos. e avn algunos la llaman la vieja lapidaria. ALI.--,llaman,a,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
" que viene su paje a llamarme, "," e tambien que viene su paje a llamarme, que se le arrezio desde v",llamarme,a,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,2
 nunca / no la dexes lleuamela d,"tiempo / o nunca / no la dexes lleuamela de aqui: a quien digo."" AL",lleuamela,s,no,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
 su noble juuentud e florida m,dexe gozar su noble juuentud e florida mocedad: que es el tiempo ,florida,e,yes,o,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,2
el tiempo en que mas plazeres e,d: que es el tiempo en que mas plazeres e mayores deleytes se alca,plazeres,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
el tiempo en que mas plazeres e,d: que es el tiempo en que mas plazeres e mayores deleytes se alca,plazeres,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
s: congoxa continua: llaga i,e renzillas: congoxa continua: llaga incurable. manzilla de lo ,llaga,:,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
s: congoxa continua: llaga i,e renzillas: congoxa continua: llaga incurable. manzilla de lo ,llaga,:,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
hoza sin rama que se llueue p, muerte. choza sin rama que se llueue por cada parte. cayado de ,llueue,e,yes,u,no,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
rto trabajo. dessean llegar a,dessean harto trabajo. dessean llegar alla porque llegando viuen,llegar,n,no,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
rto trabajo. dessean llegar a,dessean harto trabajo. dessean llegar alla porque llegando viuen,llegar,n,no,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
lla porque llegando v,n llegar alla porque llegando viuen: e el viuir es dulce,llegando,n,no,e,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
cer de fuerza. aquel flaco a,aquel carecer de fuerza. aquel flaco andar. aquel espacioso com,flaco,l,no,a,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,0
cer de fuerza. aquel flaco a,aquel carecer de fuerza. aquel flaco andar. aquel espacioso com,flaco,l,no,a,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,2
e / a todos quita el plazer e,o la muerte / a todos quita el plazer e a las buenas costumbres:,plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
e / a todos quita el plazer e,o la muerte / a todos quita el plazer e a las buenas costumbres:,plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
: tambien hasme dado plazer c,conoscerte: tambien hasme dado plazer con tus razones: toma tu d,plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
: tambien hasme dado plazer c,conoscerte: tambien hasme dado plazer con tus razones: toma tu d,plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
ro en mi casa: e vno lleno e,aua vn cuero en mi casa: e vno lleno e otro vazio: jamas me aco,lleno,o,yes,e,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,4
 boca salida: que le lleue m,e tu noble boca salida: que le lleue metida en mi seno: tiene p,lleue,e,yes,e,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,0
 boca salida: que le lleue m,e tu noble boca salida: que le lleue metida en mi seno: tiene p,lleue,e,yes,e,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,2
: que no participe e llame l,gallo come: que no participe e llame las gallinas a comer dello,llame,e,yes,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,4
o: gentil hombre: de clara s,ero mancebo: gentil hombre: de clara sangre: que llaman Calisto,clara,e,yes,a,yes,292.36774014355257,5.678012393962634,20,292.36774014355257,no,stressed,0
o: gentil hombre: de clara s,ero mancebo: gentil hombre: de clara sangre: que llaman Calisto,clara,e,yes,a,yes,292.36774014355257,5.678012393962634,20,292.36774014355257,no,stressed,3
angre: que llaman C,de clara sangre: que llaman Calisto? MELIB.--ya ya ya.,llaman,e,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,9
angre: que llaman C,de clara sangre: que llaman Calisto? MELIB.--ya ya ya.,llaman,e,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
 por alegrar a el: e lleuar t, mi triste por alegrar a el: e lleuar tu el prouecho de mi perdi,lleuar,e,yes,e,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,5
alor? poco lo puedes llamar: ,"B.--poco calor? poco lo puedes llamar: pues quedaste tu viua, e ",llamar,s,no,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,6
alor? poco lo puedes llamar: ,"B.--poco calor? poco lo puedes llamar: pues quedaste tu viua, e ",llamar,s,no,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,0
erza sino contra los flacos a,stra su fuerza sino contra los flacos animales. No paguen justos,flacos,s,no,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,0
erza sino contra los flacos a,stra su fuerza sino contra los flacos animales. No paguen justos,flacos,s,no,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,1
 que ha vn ano en su flaqueza. ,que parece que ha vn ano en su flaqueza. E el mayor remedio que ti,flaqueza,u,no,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
misma entre dientes. llegada a,"o consigo misma entre dientes. llegada a su casa, hallo a Sempron",llegada,.,no,e,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,0
misma entre dientes. llegada a,"o consigo misma entre dientes. llegada a su casa, hallo a Sempron",llegada,.,no,e,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,2
s van hablando hasta llegar a,daua. Ambos van hablando hasta llegar a casa de Calisto. e visto,llegar,a,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
s van hablando hasta llegar a,daua. Ambos van hablando hasta llegar a casa de Calisto. e visto,llegar,a,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
ue mas sacaras deste pleyto: ,", vieja: que mas sacaras deste pleyto: que de quinze virgos que ",pleyto,e,yes,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
ue mas sacaras deste pleyto: ,", vieja: que mas sacaras deste pleyto: que de quinze virgos que ",pleyto,e,yes,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,2
como me estoruays de llegar a,"e largas, como me estoruays de llegar adonde han de reposar mis ",llegar,e,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
como me estoruays de llegar a,"e largas, como me estoruays de llegar adonde han de reposar mis ",llegar,e,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
njera vieja. o vieja llena d,P.--o lisonjera vieja. o vieja llena de mal. o cobdiciosa e aua,llena,a,yes,e,yes,160.80225707895391,5.080175393207013,11,160.80225707895391,no,stressed,7
njera vieja. o vieja llena d,P.--o lisonjera vieja. o vieja llena de mal. o cobdiciosa e aua,llena,a,yes,e,yes,160.80225707895391,5.080175393207013,11,160.80225707895391,no,stressed,0
acelerados e supitos plazeres c,: que los acelerados e supitos plazeres crian alteracion: la mucha,plazeres,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
acelerados e supitos plazeres c,: que los acelerados e supitos plazeres crian alteracion: la mucha,plazeres,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
xan. CAL.--e a essas llamas s,o los aquexan. CAL.--e a essas llamas senales de salud: pues qua,llamas,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
xan. CAL.--e a essas llamas s,o los aquexan. CAL.--e a essas llamas senales de salud: pues qua,llamas,s,no,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
nosotros: para poder llorar a,r huyr de nosotros: para poder llorar a su plazer con Celestina ,llorar,r,no,o,yes,306.98612715073017,5.726802558132065,21,306.98612715073017,no,stressed,13
nosotros: para poder llorar a,r huyr de nosotros: para poder llorar a su plazer con Celestina ,llorar,r,no,o,yes,306.98612715073017,5.726802558132065,21,306.98612715073017,no,stressed,0
 su plazer c,r llorar a su plazer con Celestina de gozo: y p,plazer,r,no,o,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
 su plazer c,r llorar a su plazer con Celestina de gozo: y p,plazer,r,no,o,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
 estado si a dios ha plazido e,ynta de su estado si a dios ha plazido en este mundo: e algunas m,plazido,a,yes,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,3
 su madre de Melibea llamada p,"ilado, fue su madre de Melibea llamada para que fuesse a visitar ",llamada,a,yes,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,4
 su madre de Melibea llamada p,"ilado, fue su madre de Melibea llamada para que fuesse a visitar ",llamada,a,yes,a,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,0
 calleys; morires de plazer c," amor, que calleys; morires de plazer con esta senora, segun su ",plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
 calleys; morires de plazer c," amor, que calleys; morires de plazer con esta senora, segun su ",plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
" tanta alteracion de plazer, ","bi, senor, tanta alteracion de plazer, que qualquiera que me vie",plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
" tanta alteracion de plazer, ","bi, senor, tanta alteracion de plazer, que qualquiera que me vie",plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
agrauando mi osadia: llamandome h,a su yra: agrauando mi osadia: llamandome hechizera: alcahueta: viej,llamandome,:,no,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
dizes: que el genero flaco d,eo lo que dizes: que el genero flaco de las hembras es mas apto,flaco,o,yes,a,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,0
dizes: que el genero flaco d,eo lo que dizes: que el genero flaco de las hembras es mas apto,flaco,o,yes,a,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,2
"n mal haze, aborrece claridad: ","sabes quien mal haze, aborrece claridad: e yendo a mi casa podre h",claridad,e,yes,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,4
"n mal haze, aborrece claridad: ","sabes quien mal haze, aborrece claridad: e yendo a mi casa podre h",claridad,e,yes,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,0
"AL.--corre, Parmeno, llama a","e negar. CAL.--corre, Parmeno, llama a mi sastre: e corte luego",llama,",",no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
"AL.--corre, Parmeno, llama a","e negar. CAL.--corre, Parmeno, llama a mi sastre: e corte luego",llama,",",no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
a recibio momento de plazer d,l que nunca recibio momento de plazer despues que aquella senora,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
a recibio momento de plazer d,l que nunca recibio momento de plazer despues que aquella senora,plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
odos los sentidos le llegaron: ,onoscio: todos los sentidos le llegaron: todos acorrieron a el con,llegaron,e,yes,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
. el otro via que le llamauan p,n su manto. el otro via que le llamauan por nombre: e murio dende ,llamauan,e,yes,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,3
a saetas: vna lengua llena d,on que echa saetas: vna lengua llena de reproches e desuios. el,llena,a,yes,e,yes,160.80225707895391,5.080175393207013,11,160.80225707895391,no,stressed,7
a saetas: vna lengua llena d,on que echa saetas: vna lengua llena de reproches e desuios. el,llena,a,yes,e,yes,160.80225707895391,5.080175393207013,11,160.80225707895391,no,stressed,0
donde fue mi corazon llagado: ,uerta por donde fue mi corazon llagado: e que aquel es visto haze,llagado,n,no,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
donde fue mi corazon llagado: ,uerta por donde fue mi corazon llagado: e que aquel es visto haze,llagado,n,no,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,1
